country_name;regime_type;election_date;election_year;party_name_english;party_name;party_name_short;vote_share;seats;seats_total;far_right;farright_start;farright_end;farright_startnobl;farright_endnobl;in_parliament
Denmark;Full democracy;2015-06-18;2015.0;Republic (Faroe Islands);;;;1.0;179.0;not far-right;;;;;
Denmark;Full democracy;2015-06-18;2015.0;Social Democratic Party (Faroe Islands);;;;1.0;179.0;not far-right;;;;;
Denmark;Full democracy;2015-06-18;2015.0;Christian People's Party;;;0.8;0.0;179.0;not far-right;;;;;
Greece;Full democracy;2015-09-20;2015.0;Coalition of the Radical Left;;;35.46;145.0;300.0;not far-right;;;;;
Greece;Full democracy;2015-09-20;2015.0;New Democracy;;;28.1;75.0;300.0;not far-right;;;;;
Greece;Full democracy;2015-09-20;2015.0;Golden Dawn;Laikos Syndesmos – Chrysi Avgi;GD;6.99;18.0;300.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Greece;Full democracy;2015-09-20;2015.0;Panhellenic Socialist Movement;;;6.28;17.0;300.0;not far-right;;;;;
Greece;Full democracy;2015-09-20;2015.0;Communist Party of Greece;;;5.55;15.0;300.0;not far-right;;;;;
Greece;Full democracy;2015-09-20;2015.0;The River;;;4.09;11.0;300.0;not far-right;;;;;
Greece;Full democracy;2015-09-20;2015.0;Independent Greeks;Anexartitoi Ellines;ANEL;3.69;10.0;300.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Greece;Full democracy;2015-09-20;2015.0;Union of Centrists;;;3.43;9.0;300.0;not far-right;;;;;
Greece;Full democracy;2015-09-20;2015.0;Popular Unity | Course of Freedom;;;2.86;0.0;300.0;not far-right;;;;;
Portugal;Full democracy;2015-10-04;2015.0;Social Democratic Party;;;39.84;107.0;230.0;not far-right;;;;;
Portugal;Full democracy;2015-10-04;2015.0;Socialist Party (Netherlands);;;33.57;86.0;230.0;not far-right;;;;;
Portugal;Full democracy;2015-10-04;2015.0;Bloc of the Left;;;10.58;19.0;230.0;not far-right;;;;;
Portugal;Full democracy;2015-10-04;2015.0;Unified Democratic Coalition;;;8.56;17.0;230.0;not far-right;;;;;
Portugal;Full democracy;2015-10-04;2015.0;Party for Animals and Nature;;;1.44;1.0;230.0;not far-right;;;;;
Portugal;Full democracy;2015-10-04;2015.0;Republican Democratic Party;;;1.19;0.0;230.0;not far-right;;;;;
Portugal;Full democracy;2015-10-04;2015.0;Communist Party of the Portuguese Workers / Reorganizative Movement of the Party of the Proletariat;;;1.15;0.0;230.0;not far-right;;;;;
Poland;Flawed democracy;2015-10-25;2015.0;Law and Justice;Prawo i Sprawiedliwosc;PiS;37.58;235.0;460.0;far-right;2005.0;2100.0;2015.0;2100.0;1.0
Poland;Flawed democracy;2015-10-25;2015.0;Civic Platform;;;24.09;138.0;460.0;not far-right;;;;;
Poland;Flawed democracy;2015-10-25;2015.0;Kukiz'15;;;8.81;42.0;460.0;not far-right;;;;;
Poland;Flawed democracy;2015-10-25;2015.0;Modern;;;7.6;28.0;460.0;not far-right;;;;;
Poland;Flawed democracy;2015-10-25;2015.0;Polish People's Party;;;5.13;16.0;460.0;not far-right;;;;;
Poland;Flawed democracy;2015-10-25;2015.0;German minority;;;0.18;1.0;460.0;not far-right;;;;;
Poland;Flawed democracy;2015-10-25;2015.0;Democratic Left Alliance;;;7.55;0.0;460.0;not far-right;;;;;
Poland;Flawed democracy;2015-10-25;2015.0;Coalition for the Renewal of the Republic – Freedom and Hope;Konfederacja Odnowy Rzeczypospolitej Wolnosc i Nadzieja;KORWiN;4.76;0.0;460.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Poland;Flawed democracy;2015-10-25;2015.0;Together Party;;;3.62;0.0;460.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Croatian Democratic Union;Hrvatska Demokratska Zajednica;HDZ;34.08;50.0;151.0;not far-right;1900.0;2000.0;1900.0;2000.0;1.0
Croatia;Flawed democracy;2015-11-08;2015.0;Social Democratic Party of Croatia;;;32.83;42.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Bridge of Independent Lists;;;13.42;19.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Croatian People's Party -- Liberal Democrats;;;;9.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;ethnic;;;1.66;5.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Croatian Party of Rights -- Dr. Ante Starcevic;;;;3.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Croatian Labourists -- Labour Party;;;;3.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Istrian Democratic Assembly;;;1.86;3.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Independent Democratic Serb Party;;;;3.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Croatian Social Liberal Party;;;;2.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Croatian Party of Pensioners;;;;2.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Croatian Democratic Alliance of Slavonia and Baranja;Hrvatski demokratski savez Slavonije i Baranje;HDSSB;1.35;2.0;151.0;far-right;1900.0;2100.0;2100.0;2100.0;0.0
Croatia;Flawed democracy;2015-11-08;2015.0;one seat;;;;2.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Milan Bandic 365 -- The Party of Labour and Solidarity;;;3.34;2.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Croatian Peasant Party;;;;1.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Human Shield ;;;4.19;1.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;People's Party -- Reformists ;;;1.54;1.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2015-11-08;2015.0;Croatian Growth;Hrvatski rast;Hrast;;1.0;151.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Croatia;Flawed democracy;2015-11-08;2015.0;Sustainable Development of Croatia;;;1.73;0.0;151.0;not far-right;;;;;
Spain;Full democracy;2015-12-20;2015.0;People's Alliance-Party;;;28.72;123.0;350.0;not far-right;;;;;
Spain;Full democracy;2015-12-20;2015.0;Spanish Socialist Workers Party;;;22.01;90.0;350.0;not far-right;;;;;
Spain;Full democracy;2015-12-20;2015.0;We Can;Podemos;Podemos;12.67;42.0;350.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Spain;Full democracy;2015-12-20;2015.0;Citizens -- Party of the Citizenry;;;13.93;40.0;350.0;not far-right;;;;;
Spain;Full democracy;2015-12-20;2015.0;In Common We Can;;;3.69;12.0;350.0;not far-right;;;;;
Spain;Full democracy;2015-12-20;2015.0;Republican Left of Catalonia;;;2.39;9.0;350.0;not far-right;;;;;
Spain;Full democracy;2015-12-20;2015.0;Compromise | A la valenciana;;;2.67;9.0;350.0;not far-right;;;;;
Spain;Full democracy;2015-12-20;2015.0;Democratic Convergence | Together for Catalonia;;;2.25;8.0;350.0;not far-right;;;;;
Spain;Full democracy;2015-12-20;2015.0;Basque Nationalist Party;;;1.2;6.0;350.0;not far-right;;;;;
Spain;Full democracy;2015-12-20;2015.0;En Masse | Common Group of the Left;;;1.63;6.0;350.0;not far-right;;;;;
Spain;Full democracy;2015-12-20;2015.0;United Left;Izquierda Unida;IU;3.67;2.0;350.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Spain;Full democracy;2015-12-20;2015.0;Basque Country Unite;Euskal Herria Bildu;EHB;0.87;2.0;350.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Spain;Full democracy;2015-12-20;2015.0;Canary Coalition;;;0.33;1.0;350.0;not far-right;;;;;
Spain;Full democracy;2015-12-20;2015.0;Animalist Party Against Mistreatment to Animals;;;0.87;0.0;350.0;not far-right;;;;;
Ireland;Full democracy;2016-02-26;2016.0;Fine Gael (Family of the Irish);;;25.52;50.0;158.0;not far-right;;;;;
Ireland;Full democracy;2016-02-26;2016.0;Fianna Fail;;;24.35;44.0;158.0;not far-right;;;;;
Ireland;Full democracy;2016-02-26;2016.0;We Ourselves;Sinn Féin;SF;13.85;23.0;158.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Ireland;Full democracy;2016-02-26;2016.0;no party affiliation;;;11.14;12.0;158.0;not far-right;;;;;
Ireland;Full democracy;2016-02-26;2016.0;Labour Party;;;6.61;7.0;158.0;not far-right;;;;;
Ireland;Full democracy;2016-02-26;2016.0;Independent Alliance;;;4.21;6.0;158.0;not far-right;;;;;
Ireland;Full democracy;2016-02-26;2016.0;Socialist Party (Netherlands);;;3.95;6.0;158.0;not far-right;;;;;
Ireland;Full democracy;2016-02-26;2016.0;Independents 4 Change;;;1.47;4.0;158.0;not far-right;;;;;
Ireland;Full democracy;2016-02-26;2016.0;Social Democrats ;;;3.01;3.0;158.0;not far-right;;;;;
Ireland;Full democracy;2016-02-26;2016.0;Green Party;;;2.72;2.0;158.0;not far-right;;;;;
Ireland;Full democracy;2016-02-26;2016.0;one seat;;;0.35;1.0;158.0;not far-right;;;;;
Ireland;Full democracy;2016-02-26;2016.0;Renua Ireland;;;2.18;0.0;158.0;not far-right;;;;;
Slovakia;Flawed democracy;2016-03-06;2016.0;Direction -- Social Democracy;;;28.28;49.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;2016-03-06;2016.0;Freedom and Solidarity;;;12.1;21.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;2016-03-06;2016.0;Ordinary People and Independent;;;11.03;19.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;2016-03-06;2016.0;Slovak National Party;Slovenská Národná Strana;SNS;8.64;15.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Slovakia;Flawed democracy;2016-03-06;2016.0;Kotlebists – People’s Party Our Slovakia;Kotlebovci – Ludová Strana Naše Slovensko;L'SNS;8.04;14.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Slovakia;Flawed democracy;2016-03-06;2016.0;We are family;Sme Rodina;SR;6.63;11.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Slovakia;Flawed democracy;2016-03-06;2016.0;Most-Hid;;;6.5;11.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;2016-03-06;2016.0;Network;;;5.61;10.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;2016-03-06;2016.0;Christian Democratic Movement;;;4.94;0.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;2016-03-06;2016.0;Hungarian Coalition;;;4.05;0.0;150.0;not far-right;;;;;
Cyprus;Flawed democracy;2016-05-22;2016.0;Democratic Rally;;;30.69;18.0;56.0;not far-right;;;;;
Cyprus;Flawed democracy;2016-05-22;2016.0;Progressive Party of Working People;Anorthotikó Kómma Ergazómenou Laoú;AKEL;25.67;16.0;56.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Cyprus;Flawed democracy;2016-05-22;2016.0;Democratic Party;;;14.49;9.0;56.0;not far-right;;;;;
Cyprus;Flawed democracy;2016-05-22;2016.0;Movement for Social Democracy EDEK;;;6.18;3.0;56.0;not far-right;;;;;
Cyprus;Flawed democracy;2016-05-22;2016.0;Citizens Alliance;;;6.01;3.0;56.0;not far-right;;;;;
Cyprus;Flawed democracy;2016-05-22;2016.0;Solidarity;Allilegii;Allilegii;5.24;3.0;56.0;far-right;1900.0;2100.0;2100.0;2100.0;0.0
Cyprus;Flawed democracy;2016-05-22;2016.0;Ecological and Environmental Movement;;;4.81;2.0;56.0;not far-right;;;;;
Cyprus;Flawed democracy;2016-05-22;2016.0;National Popular Front;Ethniko Laiko Metopo;ELAM;3.71;2.0;56.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Cyprus;Flawed democracy;2016-05-22;2016.0;Animal Party Cyprus;;;1.16;0.0;56.0;not far-right;;;;;
Spain;Full democracy;2016-06-26;2016.0;People's Alliance-Party;;;33.03;137.0;350.0;not far-right;;;;;
Spain;Full democracy;2016-06-26;2016.0;Spanish Socialist Workers Party;;;22.66;85.0;350.0;not far-right;;;;;
Spain;Full democracy;2016-06-26;2016.0;We Can;Podemos;Podemos;13.37;45.0;350.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Spain;Full democracy;2016-06-26;2016.0;Citizens -- Party of the Citizenry;;;13.05;32.0;350.0;not far-right;;;;;
Spain;Full democracy;2016-06-26;2016.0;In Common We Can;;;3.55;12.0;350.0;not far-right;;;;;
Spain;Full democracy;2016-06-26;2016.0;Compromise | A la valenciana;;;2.74;9.0;350.0;not far-right;;;;;
Spain;Full democracy;2016-06-26;2016.0;Republican Left of Catalonia;;;2.63;9.0;350.0;not far-right;;;;;
Spain;Full democracy;2016-06-26;2016.0;Democratic Convergence | Together for Catalonia;;;2.01;8.0;350.0;not far-right;;;;;
Spain;Full democracy;2016-06-26;2016.0;En Masse | Common Group of the Left;;;1.44;5.0;350.0;not far-right;;;;;
Spain;Full democracy;2016-06-26;2016.0;Basque Nationalist Party;;;1.2;5.0;350.0;not far-right;;;;;
Spain;Full democracy;2016-06-26;2016.0;Basque Country Unite;Euskal Herria Bildu;EHB;0.77;2.0;350.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Spain;Full democracy;2016-06-26;2016.0;Canary Coalition;;;0.33;1.0;350.0;not far-right;;;;;
Spain;Full democracy;2016-06-26;2016.0;Animalist Party Against Mistreatment to Animals;;;1.19;0.0;350.0;not far-right;;;;;
Croatia;Flawed democracy;2016-09-11;2016.0;Croatian Democratic Union;Hrvatska Demokratska Zajednica;HDZ;35.17;61.0;151.0;not far-right;1900.0;2000.0;1900.0;2000.0;1.0
Croatia;Flawed democracy;2016-09-11;2016.0;Social Democratic Party of Croatia;;;32.18;39.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2016-09-11;2016.0;Bridge of Independent Lists;;;9.43;13.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2016-09-11;2016.0;Croatian People's Party -- Liberal Democrats;;;;9.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2016-09-11;2016.0;Human Shield ;;;5.92;8.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2016-09-11;2016.0;Croatian Peasant Party;;;;5.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2016-09-11;2016.0;ethnic;;;1.92;5.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2016-09-11;2016.0;Istrian Democratic Assembly;;;2.18;3.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2016-09-11;2016.0;Independent Democratic Serb Party;;;;3.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2016-09-11;2016.0;Milan Bandic 365 -- The Party of Labour and Solidarity;;;3.84;2.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2016-09-11;2016.0;Croatian Party of Pensioners;;;;1.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2016-09-11;2016.0;Croatian Democratic Alliance of Slavonia and Baranja;Hrvatski demokratski savez Slavonije i Baranje;HDSSB;1.19;1.0;151.0;far-right;1900.0;2100.0;2100.0;2100.0;0.0
Croatia;Flawed democracy;2016-09-11;2016.0;one seat;;;0.26;1.0;151.0;not far-right;;;;;
Lithuania;Flawed democracy;2016-10-09;2016.0;Lithuanian Peasant Union;;;22.45;54.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2016-10-09;2016.0;Homeland Union;;;22.63;31.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2016-10-09;2016.0;Lithuanian Social Democratic Party;;;15.04;17.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2016-10-09;2016.0;Liberals Movement of the Republic of Lithuania;;;9.45;14.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2016-10-09;2016.0;Election Action of Lithuania's Poles;;;5.72;8.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2016-10-09;2016.0;Order and Justice -- Liberal Democratic Party;;;5.55;8.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2016-10-09;2016.0;no party affiliation;;;;4.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2016-10-09;2016.0;Labour Party;Darbo Partija;DP;4.88;2.0;141.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Lithuania;Flawed democracy;2016-10-09;2016.0;Lithuanian Centre Party;Lietuvos Centro Partija;LCP;6.32;1.0;141.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Lithuania;Flawed democracy;2016-10-09;2016.0;Lithuanian Green Party;;;2.03;1.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2016-10-09;2016.0;one seat;;;1.8;1.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2016-10-09;2016.0;Lithuanian Freedom Union (Liberals);;;2.23;0.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2016-10-09;2016.0;no seat;;;1.05;0.0;141.0;not far-right;;;;;
Netherlands;Full democracy;2017-03-15;2017.0;People's Party for Freedom and Democracy;;;21.3;33.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2017-03-15;2017.0;Party for Freedom;Partij voor de Vrijheid;PVV;13.1;20.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Netherlands;Full democracy;2017-03-15;2017.0;Christian Democratic Appeal;;;12.4;19.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2017-03-15;2017.0;Democrats 66;;;12.2;19.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2017-03-15;2017.0;GreenLeft;;;9.1;14.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2017-03-15;2017.0;Socialist Party (Netherlands);Socialistiese Partij;SP;9.1;14.0;150.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Netherlands;Full democracy;2017-03-15;2017.0;Labour Party;;;5.7;9.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2017-03-15;2017.0;ChristianUnion;;;3.4;5.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2017-03-15;2017.0;Party for the Animals;;;3.2;5.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2017-03-15;2017.0;50PLUS;;;3.1;4.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2017-03-15;2017.0;Political Reformed Party;;;2.1;3.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2017-03-15;2017.0;Think;;;2.1;3.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2017-03-15;2017.0;Forum for Democracy;Forum voor Democratie;FVD;1.8;2.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Netherlands;Full democracy;2017-03-15;2017.0;no seat;;;0.4;0.0;150.0;not far-right;;;;;
Bulgaria;Flawed democracy;2017-03-26;2017.0;Citizens for European Development of Bulgaria;Grazhdani za Evropeysko Razvitie na Bulgariya;GERB;33.54;95.0;240.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Bulgaria;Flawed democracy;2017-03-26;2017.0;Coalition for Bulgaria | Democratic Left;;;27.93;80.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2017-03-26;2017.0;National Front for the Salvation of Bulgaria;Natsionalen Front za Spasenie na Balgariya;NFSB;9.31;27.0;240.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Bulgaria;Flawed democracy;2017-03-26;2017.0;Movement for Rights and Freedoms;;;9.24;26.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2017-03-26;2017.0;Will;Volya;Volya;4.26;12.0;240.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Bulgaria;Flawed democracy;2017-03-26;2017.0;Reformist Bloc;;;3.14;0.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2017-03-26;2017.0;Democrats for a Strong Bulgaria | Democratic Bulgaria;;;2.54;0.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2017-03-26;2017.0;Yes, Bulgaria!;;;2.96;0.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2017-03-26;2017.0;Democrats for Responsibility, Solidarity and Tolerance;;;2.94;0.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2017-03-26;2017.0;Alternative for Bulgarian Revival;;;1.59;0.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2017-03-26;2017.0;Revival;Vazrazhdane;Vazrazhdane;1.11;0.0;240.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Malta;Flawed democracy;2017-06-03;2017.0;Malta Labour Party;;;55.04;37.0;67.0;not far-right;;;;;
Malta;Flawed democracy;2017-06-03;2017.0;Nationalist Party;;;43.68;30.0;67.0;not far-right;;;;;
Malta;Flawed democracy;2017-06-03;2017.0;Democratic Alternative;;;0.83;0.0;67.0;not far-right;;;;;
United Kingdom;Full democracy;2017-06-08;2017.0;Conservatives;;;42.45;318.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2017-06-08;2017.0;Labour;;;39.99;262.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2017-06-08;2017.0;Scottish National Party;;;3.0;35.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2017-06-08;2017.0;Liberals;;;7.37;12.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2017-06-08;2017.0;Democratic Unionist Party;Democratic Unionist Party;DUP;0.9;10.0;650.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
United Kingdom;Full democracy;2017-06-08;2017.0;We Ourselves;;;0.7;7.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2017-06-08;2017.0;Plaid Cymru;;;0.5;4.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2017-06-08;2017.0;Green Party;;;1.63;1.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2017-06-08;2017.0;one seat;;;0.58;1.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2017-06-08;2017.0;United Kingdom Independence Party;United Kingdom Independence Party;UKIP;1.8;0.0;650.0;far-right;2002.0;2100.0;2002.0;2100.0;0.0
France;Flawed democracy;2017-06-18;2017.0;The Republic Onwards! | Renaissance;;;28.21;308.0;577.0;not far-right;;;;;
France;Flawed democracy;2017-06-18;2017.0;Union for a Popular Movement | The Republicans;;;15.77;112.0;577.0;not far-right;;;;;
France;Flawed democracy;2017-06-18;2017.0;Union for French Democracy | Democratic Movement;;;4.12;42.0;577.0;not far-right;;;;;
France;Flawed democracy;2017-06-18;2017.0;Socialist Party (Netherlands);;;7.44;30.0;577.0;not far-right;;;;;
France;Flawed democracy;2017-06-18;2017.0;Union of Democrats and Independents;;;3.03;18.0;577.0;not far-right;;;;;
France;Flawed democracy;2017-06-18;2017.0;Unbowed France;;;11.03;17.0;577.0;not far-right;;;;;
France;Flawed democracy;2017-06-18;2017.0;other left;;;1.6;12.0;577.0;not far-right;;;;;
France;Flawed democracy;2017-06-18;2017.0;French Communist Party;Parti Communiste Français;PCF;2.72;10.0;577.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
France;Flawed democracy;2017-06-18;2017.0;National Front / Rally;Front National / Rassemblement National;FN / RN;13.2;8.0;577.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
France;Flawed democracy;2017-06-18;2017.0;other right;;;2.76;6.0;577.0;not far-right;;;;;
France;Flawed democracy;2017-06-18;2017.0;no party affiliation;;;;5.0;577.0;not far-right;;;;;
France;Flawed democracy;2017-06-18;2017.0;Radical Party of the Left;;;0.47;3.0;577.0;not far-right;;;;;
France;Flawed democracy;2017-06-18;2017.0;others;;;;3.0;577.0;not far-right;;;;;
France;Flawed democracy;2017-06-18;2017.0;Greens;;;4.3;1.0;577.0;not far-right;;;;;
France;Flawed democracy;2017-06-18;2017.0;Republic Arise | France Arise;Debout la république | Debout la France;DLR / DLF;1.17;1.0;577.0;far-right;1900.0;2100.0;2100.0;2100.0;1.0
